Time,RAINRATE,Q2D,T2D,U2D,V2D,LWDOWN,SWDOWN,PSFC
2013-01-01 00:00:00,0.0,0.0036431809421628,273.562255859375,-0.6000000238418579,-0.3909973800182342,223.6312255859375,30.571453094482425,89724.6640625
2013-01-01 01:00:00,0.0,0.0032486747950315,271.6463317871094,-0.8549711108207703,-0.4135970771312713,223.43246459960935,0.0,89820.6484375
2013-01-01 02:00:00,0.0,0.0028544801753014,269.72833251953125,-1.1137378215789795,-0.4620110988616943,223.18101501464844,0.0,89913.1328125
2013-01-01 03:00:00,0.0,0.0024563448969274,267.8106384277344,-1.409395694732666,-0.4757625758647918,209.63421630859372,0.0,90004.3671875
2013-01-01 04:00:00,0.0,0.002436737762764,267.7804260253906,-1.4137377738952637,-0.9507527351379396,209.6455078125,0.0,90074.6875
2013-01-01 05:00:00,0.0,0.002417657058686,267.750732421875,-1.4247208833694458,-1.4071038961410522,209.6778564453125,0.0,90142.4296875
2013-01-01 06:00:00,0.0,0.0023896743077784,267.7100524902344,-1.5,-1.8810081481933596,199.62542724609372,0.0,90209.9140625
2013-01-01 07:00:00,0.0,0.0022968910634517,267.1632385253906,-1.5937230587005615,-1.6015443801879885,199.35821533203125,0.0,90227.0
2013-01-01 08:00:00,0.0,0.00221180729568,266.6146240234375,-1.685025930404663,-1.298494577407837,199.11485290527344,0.0,90239.75
2013-01-01 09:00:00,0.0,0.00212226761505,266.06085205078125,-1.805847406387329,-1.044034719467163,198.394775390625,0.0,90253.8828125
2013-01-01 10:00:00,0.0,0.0020919479429721,266.065185546875,-2.223468542098999,-1.0709303617477417,198.3776397705078,0.0,90264.4609375
2013-01-01 11:00:00,0.0,0.0020667370408773,266.0809631347656,-2.643462896347046,-1.1201443672180176,198.3278350830078,0.0,90271.0703125
2013-01-01 12:00:00,0.0,0.0020451901946216,266.0877685546875,-3.062352180480957,-1.1726009845733645,198.7943572998047,0.0,90278.109375
2013-01-01 13:00:00,0.0,0.0020521611440926,266.50799560546875,-3.196549892425537,-0.3908028900623321,198.69110107421875,0.0,90307.265625
2013-01-01 14:00:00,0.0,0.0020816123578697,266.909912109375,-3.3328211307525635,0.3587681651115417,198.6464080810547,0.0,90338.2109375
2013-01-01 15:00:00,0.0,0.0021094791591167,267.3166198730469,-3.488055467605591,1.1300104856491089,201.2520751953125,0.0,90367.1640625
2013-01-01 16:00:00,0.0,0.0023707426153123,269.1672668457031,-2.68763279914856,0.9491042494773864,200.59483337402344,5.742894649505615,90378.890625
2013-01-01 17:00:00,0.0,0.0026312998961657,271.0366516113281,-1.8867583274841309,0.8200404644012451,199.92857360839844,121.16226959228516,90394.15625
2013-01-01 18:00:00,0.0,0.0028769243508577,272.8982849121094,-1.0866330862045288,0.6358223557472229,207.58694458007807,256.8349609375,90409.25
2013-01-01 19:00:00,0.0,0.0030216996092349,273.43951416015625,-1.5270670652389526,0.6849827766418457,207.3459930419922,329.04736328125,90396.4453125
2013-01-01 20:00:00,0.0,0.0031557993497699,273.98687744140625,-2.0089340209960938,0.7259708642959595,207.06544494628903,376.4257507324219,90382.0703125
2013-01-01 21:00:00,0.0,0.0032764198258519,274.5323791503906,-2.440338134765625,0.7824875116348267,220.8018035888672,329.6496276855469,90368.234375
2013-01-01 22:00:00,0.0,0.0031938801985234,274.2604675292969,-2.502002716064453,1.2073910236358645,220.96435546875,272.2670288085937,90366.59375
2013-01-01 23:00:00,0.0,0.0031098159961402,273.98638916015625,-2.513490438461304,1.6340521574020386,221.09060668945312,178.56265258789062,90361.78125
2013-01-02 00:00:00,0.0,0.0030259168706834,273.7127990722656,-2.57654070854187,2.1000001430511475,206.87661743164065,32.26850891113281,90356.5390625
2013-01-02 01:00:00,0.0,0.0025493330322206,272.3955383300781,-2.8032302856445312,2.1771576404571533,206.81260681152344,0.0,90335.5
2013-01-02 02:00:00,0.0,0.0020406153053045,271.0814819335937,-3.097982883453369,2.2454833984375,206.79237365722656,0.0,90314.2421875
2013-01-02 03:00:00,0.0,0.0015432215295732,269.74957275390625,-3.329050779342652,2.330423593521118,201.83126831054688,0.0,90291.1953125
2013-01-02 04:00:00,0.0,0.001449970412068,268.8651733398437,-3.301941394805908,2.400000095367432,199.42295837402344,0.0,90300.7265625
2013-01-02 05:00:00,0.0,0.0013572172028943,267.96978759765625,-3.2841455936431885,2.400700569152832,197.03350830078125,0.0,90311.59375
2013-01-02 06:00:00,0.0,0.0012737995712086,267.0625,-3.235703945159912,2.499999761581421,194.9799346923828,0.0,90317.421875
2013-01-02 07:00:00,0.0,0.001324254553765,267.57861328125,-3.4906437397003174,2.400000095367432,195.30552673339844,0.0,90288.015625
2013-01-02 08:00:00,0.0,0.0013841676991432,268.0904541015625,-3.74044132232666,2.295864582061768,195.6187286376953,0.0,90257.515625
2013-01-02 09:00:00,0.0,0.001448969123885,268.599609375,-3.996673107147217,2.18619441986084,199.6187896728516,0.0,90228.8671875
2013-01-02 10:00:00,0.0,0.0014758782926946,269.0814514160156,-3.887000799179077,2.4314661026000977,199.9003143310547,0.0,90244.8203125
2013-01-02 11:00:00,0.0,0.0015295700868591,269.5694274902344,-3.7708587646484375,2.708807945251465,200.2080993652344,0.0,90256.5859375
2013-01-02 12:00:00,0.0,0.0015675766626372,270.06964111328125,-3.666994571685791,3.0,202.33880615234372,0.0,90267.9453125
2013-01-02 13:00:00,0.0,0.0017095088260248,270.1834716796875,-3.749560594558716,2.8973851203918457,202.4761505126953,0.0,90193.765625
2013-01-02 14:00:00,0.0,0.001849323278293,270.325439453125,-3.804194211959839,2.700000047683716,202.60923767089844,0.0,90120.0625
2013-01-02 15:00:00,0.0,0.0019846672657877,270.4542236328125,-3.899999856948853,2.5280392169952397,201.10032653808597,0.0,90048.8203125
2013-01-02 16:00:00,0.0,0.0022046258673071,271.65338134765625,-3.706608772277832,2.7180967330932617,201.78860473632807,5.783076286315918,90112.296875
2013-01-02 17:00:00,0.0,0.0024236764293164,272.8417358398437,-3.4706177711486816,2.9119973182678223,202.41876220703125,122.35401153564452,90171.4609375
2013-01-02 18:00:00,0.0,0.0026540786493569,274.0346069335937,-3.239487648010254,3.08516001701355,215.05479431152344,249.54779052734372,90234.8046875
2013-01-02 19:00:00,0.0,0.0027877509128302,274.2637634277344,-3.886630535125733,3.1180968284606934,215.1829071044922,319.84136962890625,90243.4453125
2013-01-02 20:00:00,0.0,0.0029053343459963,274.4801940917969,-4.501107692718506,3.183400869369507,215.2689514160156,366.1753540039063,90252.265625
2013-01-02 21:00:00,0.0,0.0030640261247754,274.69000244140625,-5.101975917816162,3.1964213848114014,249.1381072998047,275.7623291015625,90263.6796875
2013-01-02 22:00:00,0.0,0.0031360571738332,274.7400817871094,-4.698884010314941,2.834568500518799,249.3616180419922,228.19444274902344,90171.4765625
2013-01-02 23:00:00,0.0,0.0032102479599416,274.7912292480469,-4.245760440826416,2.499999761581421,249.5465240478516,150.31820678710938,90083.5234375
2013-01-03 00:00:00,0.0,0.0032985180150717,274.8519287109375,-3.820040225982666,2.129776954650879,215.60919189453125,31.529783248901367,89993.09375
2013-01-03 01:00:00,0.0,0.0028547649271786,273.531005859375,-4.02814245223999,2.1895668506622314,214.85025024414065,0.0,89957.171875
2013-01-03 02:00:00,0.0,0.0024044930469244,272.21746826171875,-4.240799427032471,2.2315258979797363,214.0676422119141,0.0,89917.890625
2013-01-03 03:00:00,0.0,0.0019880854524672,270.8914794921875,-4.448528289794922,2.296761512756348,194.4290313720703,0.0,89880.15625
2013-01-03 04:00:00,0.0,0.0018511886009946,270.15692138671875,-4.303390026092529,2.2224786281585693,193.9930725097656,0.0,89900.109375
2013-01-03 05:00:00,0.0,0.0017286228248849,269.4301452636719,-4.108933925628662,2.136134624481201,193.64588928222656,0.0,89923.546875
2013-01-03 06:00:00,0.0,0.0015901844017207,268.7016906738281,-3.931765556335449,2.0740163326263428,199.9220733642578,0.0,89945.6171875
2013-01-03 07:00:00,0.0,0.0016618039226159,269.03240966796875,-3.8316969871521,2.131525754928589,200.17384338378903,0.0,89851.4453125
2013-01-03 08:00:00,0.0,0.0017260102322325,269.3765869140625,-3.728210210800171,2.200000047683716,200.3900451660156,0.0,89756.1484375
2013-01-03 09:00:00,0.0,0.0017797645414248,269.7108764648437,-3.606764078140259,2.2740163803100586,205.2543792724609,0.0,89663.1796875
2013-01-03 10:00:00,0.0,0.001775590586476,269.5958557128906,-3.4545865058898926,2.690575122833252,205.37960815429688,0.0,89643.25
2013-01-03 11:00:00,0.0,0.0017595973331481,269.4606018066406,-3.2748823165893555,3.0873165130615234,205.4801177978516,0.0,89625.4453125
2013-01-03 12:00:00,0.0,0.0017499980749562,269.3447265625,-3.0990993976593018,3.498058557510376,199.8847198486328,0.0,89604.59375
2013-01-03 13:00:00,0.0,0.0017693500267341,268.90362548828125,-3.257623672485352,3.3537468910217285,199.87843322753903,0.0,89564.0234375
2013-01-03 14:00:00,0.0,0.0017967649037018,268.4541015625,-3.41336727142334,3.212367534637451,199.88571166992188,0.0,89521.0234375
2013-01-03 15:00:00,0.0,0.0018453615484759,268.0184020996094,-3.601348876953125,3.1000001430511475,192.69119262695312,0.0,89479.4296875
2013-01-03 16:00:00,0.0,0.0021390342153608,269.6226501464844,-3.799999952316284,3.799999952316284,194.61056518554688,6.152739524841309,89522.6953125
2013-01-03 17:00:00,0.0,0.0024602678604424,271.2234802246094,-3.991933107376098,4.442148208618164,196.5294342041016,128.28028869628906,89568.875
2013-01-03 18:00:00,0.0,0.0028012017719447,272.833740234375,-4.179045677185059,5.133166313171387,205.2965850830078,257.0418701171875,89612.3125
2013-01-03 19:00:00,0.0,0.0029433770105242,273.2736511230469,-3.9990992546081534,5.309002876281738,205.2901153564453,329.6027526855469,89562.6640625
2013-01-03 20:00:00,0.0,0.0030997688882052,273.72418212890625,-3.774882078170776,5.5,205.28700256347656,377.61273193359375,89510.3359375
2013-01-03 21:00:00,0.0,0.0032474424224346,274.1803283691406,-3.5780200958251958,5.694246292114258,215.19061279296875,337.6192932128906,89460.1015625
2013-01-03 22:00:00,0.0,0.0032373154535889,273.7558288574219,-3.494776725769043,5.927053451538086,214.19232177734372,279.94586181640625,89551.125
2013-01-03 23:00:00,0.0,0.0032177353277802,273.3268127441406,-3.394789218902588,6.20942497253418,213.17465209960935,185.30126953125,89644.90625
2013-01-04 00:00:00,0.0,0.0032101387623697,272.8944396972656,-3.297401666641236,6.509424686431885,298.0046081542969,21.350772857666016,89737.03125
